year,month,day,Qlps,Nmgpl,Pmgpl
2015,3,14,34.63600622,0.851049031,0.004287679
2015,3,15,6.820336812,1.034266634,0.006389265
2015,3,16,4.680872655,1.095862349,0.0067948
2015,3,17,4.450922301,1.101921507,0.007713416
2015,3,18,3.600330199,1.144116974,0.008129949
2015,3,19,3.38201505,1.1967862,0.008742916
2015,3,20,8.702659658,0.97354519,0.00595544
2015,3,21,7.285657919,1.01029629,0.006702824
2015,3,22,4.279577954,1.110180796,0.008502838
2015,3,23,3.579561888,1.148259808,0.008785288
2015,3,24,3.209916625,1.208325972,0.009544742
2015,3,25,3.111323998,1.174266797,0.010028031
2015,3,26,6.313748223,0.99522577,0.007642041
2015,3,27,34.97754332,0.876923131,0.005363995
2015,3,28,4.688609808,1.049395814,0.008314987
2015,3,29,3.67313658,1.101853633,0.009597299
2015,3,30,3.56504071,1.106791236,0.009980598
2015,3,31,3.450329015,1.120882931,0.010882657
2015,4,1,3.168763945,1.117292593,0.010807479
2015,4,2,3.064480586,1.151695342,0.011326807
2015,4,3,3.839261092,1.067585215,0.010307624
2015,4,4,3.168763945,1.117487806,0.011362067
2015,4,5,2.970457363,1.140684395,0.012173731
2015,4,6,2.90320581,1.126575291,0.012589602
2015,4,7,3.48211862,1.073489294,0.011599813
2015,4,8,8.407713225,0.917936644,0.008575554
2015,4,9,10.24699696,0.934355854,0.008297808
2015,4,10,9.213834806,0.903541695,0.008857532
2015,4,11,3.585897382,1.026765148,0.012573125
2015,4,12,3.147907273,1.066884423,0.013190824
2015,4,13,3.022767242,1.078346254,0.013943204
2015,4,14,4.512673688,0.951971993,0.011237445
2015,4,15,3.568544856,1.005080131,0.014193809
2015,4,16,2.960197226,1.087522999,0.015317737
2015,4,17,5.065599758,0.902839964,0.011872938
2015,4,18,3.069358356,1.053546485,0.015745286
2015,4,19,2.960197226,1.062595513,0.016054059
2015,4,20,43.40599354,0.818410257,0.008973658
2015,4,21,4.779381183,0.941624354,0.013341481
2015,4,22,3.596325718,0.973292954,0.015072311
2015,4,23,3.336374215,0.995219577,0.016466419
2015,4,24,3.156149022,1.014438972,0.016931737
2015,4,25,3.00191057,1.016823266,0.0175004
2015,4,26,2.939060223,1.024303037,0.018986414
2015,4,27,2.757349273,1.043081557,0.019341921
2015,4,28,2.726176397,1.039405237,0.019845193
2015,4,29,2.553492125,1.068000781,0.021320738
2015,4,30,5.525091302,0.850794431,0.014043019
2015,5,1,3.287568482,0.955496483,0.019425264
2015,5,2,2.559995818,1.04736471,0.021010481
2015,5,3,2.476961595,1.045490681,0.02249308
2015,5,4,2.365782078,1.061385871,0.023569846
2015,5,5,2.186594112,1.0734731,0.024488538
2015,5,6,2.205208131,1.075676086,0.025224304
2015,5,7,2.125930352,1.086944579,0.02655064
2015,5,8,2.261498719,1.0767186,0.026468202
2015,5,9,2.741370371,0.991988084,0.023562665
2015,5,10,2.94976889,0.97969449,0.023654326
2015,5,11,2.219785375,1.07025393,0.026294591
2015,5,12,1.938220305,1.115694965,0.029894659
2015,5,13,1.333264688,1.206405191,0.033425861
2015,5,14,1.312520149,1.239936015,0.033175621
2015,5,15,1.416130713,1.17956028,0.032299537
2015,5,16,9.510986314,0.789759752,0.017595639
2015,5,17,4.318347816,0.866124078,0.022759728
2015,5,18,34.53798336,0.740693194,0.016886917
2015,5,19,22.46914684,0.740620904,0.016926259
2015,5,20,3.145412322,0.90758807,0.026569159
2015,5,21,3.671230325,0.882118234,0.024872974
2015,5,22,2.568994463,0.963120198,0.029023714
2015,5,23,2.320200158,1.03375768,0.031775478
2015,5,24,2.230213711,1.048603296,0.034342474
2015,5,25,2.13380767,1.070211286,0.033960586
2015,5,26,2.167643696,1.064934543,0.035341417
2015,5,27,2.881928641,0.934506308,0.029663178
2015,5,28,2.407495422,1.018402565,0.032722971
2015,5,29,2.011218657,1.082744478,0.03726172
2015,5,30,1.893927911,1.090723194,0.037992823
2015,5,31,1.82350861,1.088045119,0.039166933
2015,6,1,13.0668246,0.743630084,0.022698715
2015,6,2,9.382706569,0.767399906,0.023686104
2015,6,3,2.852101357,0.915267984,0.032669914
2015,6,4,3.705486848,0.865620624,0.030508379
2015,6,5,4.411782342,0.84840856,0.029540582
2015,6,6,2.449208766,0.993113548,0.03765698
2015,6,7,2.125930352,1.05370724,0.040250514
2015,6,8,12.63343193,0.772336936,0.027997905
2015,6,9,5.01595303,0.786113416,0.028747154
2015,6,10,2.256677015,1.023744168,0.04001566
2015,6,11,1.896506961,1.091252196,0.042680159
2015,6,12,2.056239913,1.061202072,0.042044844
2015,6,13,1.893451347,1.086655511,0.042916422
2015,6,14,8.398630481,0.797282437,0.031419706
2015,6,15,4.023214696,0.841852995,0.033602572
2015,6,16,2.199601499,1.041673799,0.042148861
2015,6,17,2.432893466,0.973390839,0.04054236
2015,6,18,11.95026379,0.767349348,0.033049558
2015,6,19,2.34983121,1.006115007,0.041606453
2015,6,20,6.335950487,0.794905097,0.033008168
2015,6,21,6.335950487,0.770824937,0.033926395
2015,6,22,2.240642047,1.012791797,0.043160505
2015,6,23,24.58873415,0.759298733,0.032018617
2015,6,24,3.711373811,0.811879662,0.035393537
2015,6,25,6.333427502,0.789409259,0.033330383
2015,6,26,3.786306451,0.838707472,0.03743794
2015,6,27,129.111777,0.697704097,0.031011562
2015,6,28,5.557777968,0.78993915,0.034787097
2015,6,29,2.923978382,0.897836363,0.039080267
2015,6,30,2.866342203,0.898912429,0.038491339
2015,7,1,6.883522223,0.781430763,0.037404464
2015,7,2,2.629602157,0.944271988,0.039844645
2015,7,3,2.331413423,0.984957067,0.042399376
2015,7,4,3.822721527,0.83221842,0.03768626
2015,7,5,2.351765498,0.98205522,0.043536924
2015,7,6,9.553708851,0.741806053,0.036834295
2015,7,7,3.100250899,0.853453054,0.038156385
2015,7,8,2.285775436,0.968132183,0.042160324
2015,7,9,2.472980886,0.935437884,0.042575403
2015,7,10,2.167643696,0.980389182,0.043463609
2015,7,11,1.901272599,1.022825781,0.045178219
2015,7,12,1.875650289,1.038342708,0.046610969
2015,7,13,1.854793618,1.044320587,0.047800698
2015,7,14,2.553492125,0.906002482,0.041381793
2015,7,15,1.849383218,1.041884403,0.04498748
2015,7,16,1.969505313,1.007227621,0.046001723
2015,7,17,1.865221954,1.047078054,0.045809529
2015,7,18,2.553492125,0.917097896,0.041028541
2015,7,19,1.719617715,1.071031892,0.047238608
2015,7,20,1.687940243,1.065144443,0.048189454
2015,7,21,1.921092044,0.983976808,0.043484113
2015,7,22,1.813080274,1.008920416,0.043974513
2015,7,23,1.500230196,1.126977465,0.050502528
2015,7,24,1.468945188,1.136232764,0.050760939
2015,7,25,1.46586154,1.154040804,0.050478319
2015,7,26,1.468945188,1.130327737,0.051001824
2015,7,27,4.048612739,0.788431352,0.041884956
2015,7,28,1.594085219,1.111760304,0.046507592
2015,7,29,15.03026721,0.736323369,0.042898941
2015,7,30,3.602605146,0.776740684,0.042408769
2015,7,31,1.744539195,1.017014743,0.046106286
2015,8,1,1.500230196,1.100216149,0.050304572
2015,8,2,1.479373524,1.101121723,0.048429772
2015,8,3,1.47570118,1.091421391,0.049181591
2015,8,4,4.532437067,0.789855335,0.043938127
2015,8,5,1.848261891,0.978472051,0.044935797
2015,8,6,1.364661829,1.122770924,0.050174586
2015,8,7,1.375090165,1.106177771,0.050526866
2015,8,8,1.343805157,1.138507599,0.050736899
2015,8,9,1.299765061,1.138670577,0.051545835
2015,8,10,1.458516852,1.090906461,0.049365036
2015,8,11,2.264161869,0.860010954,0.04007644
2015,8,12,1.479373524,1.07277209,0.047237091
2015,8,13,1.260378469,1.151770247,0.052626204
2015,8,14,1.218665126,1.168547236,0.053055009
2015,8,15,1.218665126,1.170181136,0.053795608
2015,8,16,1.20823679,1.156605857,0.053023018
2015,8,17,1.26836792,1.140579742,0.052483952
2015,8,18,1.249950134,1.137811864,0.053004067
2015,8,19,1.239521798,1.155844325,0.053111973
2015,8,20,17.64071517,0.622292405,0.041927434
2015,8,21,3.220905625,0.84086787,0.040646607
2015,8,22,1.385518501,1.08148464,0.050529915
2015,8,23,1.343805157,1.094777664,0.052261663
2015,8,24,8.08903225,0.695640569,0.042313627
2015,8,25,4.0712355,0.799441841,0.039851549
2015,8,26,1.354233493,1.085378172,0.052118685
2015,8,27,1.34063741,1.096211476,0.052515091
2015,8,28,1.343805157,1.079756125,0.053199433
2015,8,29,1.302091813,1.092978441,0.053242274
2015,8,30,1.309464535,1.07104759,0.052320142
2015,8,31,1.291663477,1.093666283,0.052578109
2015,9,1,1.268003489,1.099780854,0.053352678
2015,9,2,1.249950134,1.102462294,0.05451961
2015,9,3,1.197808454,1.128849158,0.055648813
2015,9,4,1.176951782,1.14471317,0.056466975
2015,9,5,1.15609511,1.148050644,0.056633981
2015,9,6,1.15609511,1.144518632,0.058893611
2015,9,7,1.154609353,1.153414605,0.058211986
2015,9,8,1.176951782,1.10574166,0.057108011
2015,9,9,1.15609511,1.170892661,0.057930824
2015,9,10,29.57331052,0.558663445,0.040228878
2015,9,11,2.89496406,0.782586457,0.04237801
2015,9,12,8.180448388,0.617839591,0.041745056
2015,9,13,1.912541929,0.911358201,0.047586199
2015,9,14,1.468945188,1.007448815,0.052611121
2015,9,15,1.4019179,1.038471694,0.054744868
2015,9,16,1.395946837,1.041921682,0.054286059
2015,9,17,1.343805157,1.037901158,0.054103812
2015,9,18,1.302091813,1.037941645,0.056335897
2015,9,19,1.343805157,1.049806049,0.05513464
2015,9,20,1.20823679,1.057590376,0.057260098
2015,9,21,1.278228029,1.048268757,0.056876512
2015,9,22,1.510658532,0.955601067,0.053052054
2015,9,23,1.187380118,1.076614511,0.057525252
2015,9,24,1.15609511,1.11046384,0.060664285
2015,9,25,1.302091813,1.029544631,0.056925895
2015,9,26,1.166523446,1.094965213,0.059264957
2015,9,27,1.15609511,1.102543408,0.060628492
2015,9,28,1.20823679,1.062166812,0.058111184
2015,9,29,44.38776132,0.53735824,0.039265428
2015,9,30,8.048228137,0.618179113,0.042757628
2015,10,1,14.95375113,0.563191002,0.041750024
2015,10,2,21.51547743,0.545870097,0.04124623
2015,10,3,13.45350971,0.590507294,0.040678436
2015,10,4,2.949608865,0.772456905,0.046707522
2015,10,5,2.371847539,0.872877516,0.051769046
2015,10,6,2.188500367,0.859331821,0.051811954
2015,10,7,2.400190293,0.873165162,0.050827986
2015,10,8,2.223323089,0.891855054,0.052252514
2015,10,9,8.783738155,0.652268572,0.042209135
2015,10,10,2.852420243,0.770541429,0.048791188
2015,10,11,2.372437348,0.882403845,0.05320831
2015,10,12,2.136358688,0.91524149,0.05476495
2015,10,13,1.521086868,0.972853952,0.057970117
2015,10,14,1.604513555,0.984602789,0.05846668
2015,10,15,1.555847988,0.987692661,0.058717084
2015,10,16,1.687940243,0.994166015,0.058461975
2015,10,17,1.708796915,0.973552613,0.058104491
2015,10,18,1.760938594,0.960539497,0.058225739
2015,10,19,1.963864178,0.938906635,0.056309559
2015,10,20,1.860072477,0.982306049,0.056834778
2015,10,21,1.458516852,1.02127848,0.061647029
2015,10,22,1.416803508,1.044731918,0.061415602
2015,10,23,1.406375173,1.037336306,0.061661367
2015,10,24,1.43766018,1.031265074,0.06198646
2015,10,25,1.364661829,1.055091151,0.063041523
2015,10,26,1.343805157,1.066055454,0.062940827
2015,10,27,1.312520149,1.090961459,0.06488866
2015,10,28,15.34898268,0.68362577,0.037953114
2015,10,29,5.611245831,0.703773202,0.046061607
2015,10,30,1.943550918,1.003764625,0.059626032
2015,10,31,1.698368579,1.022535053,0.062639831
2015,11,1,1.71922525,1.035843894,0.061565051
2015,11,2,1.71922525,1.015491782,0.06165541
2015,11,3,1.539174726,1.049874137,0.063381799
2015,11,4,1.510658532,1.066461789,0.063480891
2015,11,5,3.671316581,0.854643861,0.05281044
2015,11,6,1.539278233,1.075411783,0.063727967
2015,11,7,2.276403735,0.988307503,0.059340831
2015,11,8,1.549654815,1.072855153,0.063386211
2015,11,9,7.102808391,0.714878678,0.04181487
2015,11,10,15.34846515,0.686588499,0.037397108
2015,11,11,4.236180464,0.867360583,0.050990814
2015,11,12,5.10369898,0.828527298,0.047031241
2015,11,13,2.598931723,0.972195844,0.057558565
2015,11,14,2.136358688,1.041894581,0.060573569
2015,11,15,2.068820333,1.072381914,0.061249894
2015,11,16,2.198540552,1.037674266,0.060789413
2015,11,17,1.896506961,1.094193879,0.063434017
2015,11,18,1.886078625,1.09855389,0.063551457
2015,11,19,9.095759131,0.798807479,0.041302736
2015,11,20,2.887198875,0.952323667,0.054495418
2015,11,21,2.073788672,1.075938854,0.061971941
2015,11,22,2.007414772,1.085536499,0.063197664
2015,11,23,1.938220305,1.105792935,0.063367492
2015,11,24,1.875650289,1.133597652,0.064556274
2015,11,25,1.77136693,1.138072743,0.064545476
2015,11,26,1.768856884,1.149806397,0.065324861
2015,11,27,1.831375146,1.14843007,0.064737159
2015,11,28,2.7291436,1.010420909,0.055645
2015,11,29,8.062137666,0.816051064,0.040458128
2015,11,30,2.7203455,1.022217491,0.055714595
2015,12,1,32.16551537,0.768190028,0.031700102
2015,12,2,7.667335876,0.869967895,0.040341702
2015,12,3,4.09618717,0.967948063,0.048787626
2015,12,4,2.704224276,1.023978272,0.055375644
2015,12,5,2.563920461,1.057660104,0.056397116
2015,12,6,2.481865242,1.072819656,0.058491386
2015,12,7,2.465718141,1.106738413,0.058861419
2015,12,8,2.376210414,1.134500936,0.059772107
2015,12,9,2.376210414,1.146150174,0.060960947
2015,12,10,2.365782078,1.130518552,0.060974487
2015,12,11,2.240642047,1.148327862,0.061653226
2015,12,12,2.178072031,1.139699633,0.061492835
2015,12,13,2.146787024,1.14321452,0.062113494
2015,12,14,2.563920461,1.084223978,0.055329506
2015,12,15,3.631155843,0.990698308,0.048707145
2015,12,16,2.459637102,1.122652275,0.05829326
2015,12,17,9.736705047,0.877992326,0.035608384
2015,12,18,3.433232033,1.021901515,0.049612642
2015,12,19,2.459637102,1.134066946,0.05725025
2015,12,20,2.27946845,1.140220135,0.059956524
2015,12,21,2.407495422,1.124741286,0.057843647
2015,12,22,3.694250336,1.037790577,0.04800894
2015,12,23,21.83234021,0.878744059,0.030057833
2015,12,24,6.684252674,0.934466813,0.038990159
2015,12,25,61.16449282,0.863014781,0.025250153
2015,12,26,7.117287097,0.925200272,0.03711621
2015,12,27,4.36025089,0.98886022,0.043865066
2015,12,28,3.433518538,1.038746707,0.047871628
2015,12,29,21.22734167,0.910135645,0.029094696
2015,12,30,5.167419703,0.968633968,0.041621368
2015,12,31,4.137363602,1.018750518,0.043246505
2016,1,1,3.419044007,1.06478505,0.047681027
2016,1,2,3.05405225,1.084759314,0.049472609
2016,1,3,2.928912219,1.090870256,0.051130068
2016,1,4,2.737243772,1.106244851,0.052446778
2016,1,5,2.574348797,1.116230245,0.052581328
2016,1,6,2.43878043,1.125896153,0.053392696
2016,1,7,2.503370594,1.159323126,0.052363695
2016,1,8,2.532635453,1.12433917,0.051892615
2016,1,9,2.793343851,1.135945444,0.050704292
2016,1,10,46.7372049,0.905750757,0.023246374
2016,1,11,4.338948813,1.016372569,0.040806282
2016,1,12,3.53741381,1.041547496,0.043840257
2016,1,13,3.179192281,1.09703322,0.04644021
2016,1,14,3.064480586,1.094515939,0.047200804
2016,1,15,4.770960374,1.023810009,0.038485638
2016,1,16,7.122859054,0.99180249,0.033278595
2016,1,17,3.391473928,1.073611672,0.043741956
2016,1,18,2.939869912,1.127665475,0.04771682
2016,1,19,2.636918812,1.113293623,0.049678239
2016,1,20,2.626490477,1.147075459,0.049138308
2016,1,21,2.626490477,1.132261662,0.049613894
2016,1,22,2.563920461,1.089823755,0.045119148
2016,1,23,2.866342203,1.08462192,0.043244413
2016,1,24,3.168763945,1.069367891,0.040708311
2016,1,25,3.583010736,1.055244049,0.038587845
2016,1,26,4.617109347,1.024342465,0.038686563
2016,1,27,8.607154072,1.004798204,0.032503399
2016,1,28,6.225715472,1.020264283,0.033150616
2016,1,29,5.039214084,1.034294123,0.034488586
2016,1,30,4.321159757,1.049151134,0.036339601
2016,1,31,7.513162116,1.005890924,0.029518139
2016,2,1,20.20941528,0.95133125,0.023322745
2016,2,2,12.95201802,0.994262362,0.028316943
2016,2,3,48.27845884,0.918264209,0.02088465
2016,2,4,22.99272003,0.9471257,0.02332055
2016,2,5,9.714783082,1.026030745,0.027410056
2016,2,6,6.217098509,1.020059577,0.032342967
2016,2,7,4.902351879,1.055628857,0.0343995
2016,2,8,4.552265138,1.054884272,0.035032385
2016,2,9,10.04235704,1.004084289,0.028782883
2016,2,10,4.670444319,1.065091192,0.036469556
2016,2,11,3.366902328,1.103514567,0.039919438
2016,2,12,3.10091507,1.09311528,0.039098406
2016,2,13,2.99223266,1.109084913,0.039621038
2016,2,14,2.887198875,1.12133534,0.040394192
2016,2,15,3.631854515,1.081629709,0.036347921
2016,2,16,46.94373534,0.929374018,0.020338098
2016,2,17,5.851278695,1.055170438,0.033505091
2016,2,18,3.801502581,1.104382706,0.037500483
2016,2,19,3.152965794,1.126440585,0.040150973
2016,2,20,3.631797664,1.09079457,0.037654833
2016,2,21,4.097615826,1.075973411,0.03593303
2016,2,22,4.190897683,1.08648206,0.035631121
2016,2,23,20.03950572,0.976080401,0.021905881
2016,2,24,55.9799848,0.92985959,0.01777616
2016,2,25,15.24593566,0.990884758,0.02390966
2016,2,26,4.993801936,1.050203295,0.033068195
2016,2,27,3.961317476,1.082826289,0.035903941
2016,2,28,3.667174718,1.088619124,0.036427908
2016,2,29,3.538145181,1.06613356,0.037091605
2016,3,1,3.319214694,1.101218216,0.039158283
2016,3,2,6.017678364,1.024910678,0.032120594
2016,3,3,3.065150787,1.105586892,0.039783359
2016,3,4,5.407093369,1.050785155,0.032822152
2016,3,5,3.340710228,1.109927767,0.038928307
2016,3,6,3.044542472,1.106758152,0.040171012
2016,3,7,3.00191057,1.105863869,0.040285163
2016,3,8,2.992731462,1.127929093,0.040225637
2016,3,9,2.94976889,1.111606943,0.040840731
2016,3,10,3.065244966,1.108362474,0.039929105
2016,3,11,2.940681732,1.124590276,0.040126668
2016,3,12,2.7203455,1.140650474,0.041986125
2016,3,13,8.186361906,0.983361932,0.027505268
2016,3,14,15.03212718,0.935773614,0.024380341
2016,3,15,3.893796075,1.073616612,0.035433733
2016,3,16,3.340443199,1.095884708,0.038514545
2016,3,17,2.814200523,1.113279674,0.041388061
2016,3,18,2.716497611,1.089306412,0.041661486
2016,3,19,6.514778005,0.969113575,0.02897815
2016,3,20,3.645944413,1.053672016,0.036863627
2016,3,21,2.7203455,1.091905057,0.040835775
2016,3,22,2.605633805,1.097936767,0.042590813
2016,3,23,2.585113531,1.092201688,0.043047063
2016,3,24,2.550296345,1.106383891,0.04302951
2016,3,25,2.563920461,1.078057031,0.042084291
2016,3,26,2.467290155,1.073584313,0.044541816
2016,3,27,2.454198668,1.082656868,0.043794921
2016,3,28,12.47420358,0.901465521,0.022279217
2016,3,29,2.928912219,1.058106363,0.040180903
2016,3,30,2.584861232,1.071229674,0.042278433
2016,3,31,2.695760418,1.064431952,0.042090831
2016,4,1,2.887198875,1.039388748,0.04047124
2016,4,2,4.001096531,1.014804294,0.036456067
2016,4,3,3.437153429,1.011804353,0.037535369
2016,4,4,4.808003041,0.978760308,0.031809463
2016,4,5,2.887198875,1.036097279,0.041030833
2016,4,6,2.508498901,1.037426734,0.042838516
2016,4,7,21.93791843,0.823669312,0.020015319
2016,4,8,3.839176993,0.992502988,0.036906227
2016,4,9,6.020913822,0.921204675,0.029032491
2016,4,10,3.526915611,0.981958094,0.038263359
2016,4,11,3.912119278,0.98098508,0.03651316
2016,4,12,4.479370293,0.974904068,0.034156756
2016,4,13,2.709917164,1.020449373,0.042576194
2016,4,14,2.501350445,1.009577688,0.043279189
2016,4,15,2.397067086,1.015864785,0.043888407
2016,4,16,2.365782078,1.008982006,0.044796029
2016,4,17,2.332310484,1.006801872,0.044828955
2016,4,18,2.261498719,1.010665071,0.044430533
2016,4,19,2.178072031,0.999221045,0.04538184
2016,4,20,2.06162228,0.997245841,0.045911949
2016,4,21,1.990361985,1.004719038,0.046366498
2016,4,22,2.073788672,0.987665303,0.046393849
2016,4,23,3.457056974,0.950071129,0.038291085
2016,4,24,1.957619253,0.996074807,0.04672762
2016,4,25,1.968720384,0.982404495,0.047013219
2016,4,26,1.938220305,0.998379868,0.047359602
2016,4,27,1.938220305,0.990826751,0.047094309
2016,4,28,5.447411412,0.867505431,0.030474599
2016,4,29,3.110791368,0.946046785,0.039749434
2016,4,30,2.073788672,0.977977346,0.046410576
2016,5,1,9.096431927,0.81385837,0.025312446
2016,5,2,9.052868395,0.813063242,0.024306671
2016,5,3,4.724492254,0.898078363,0.033667317
2016,5,4,4.983294397,0.89335289,0.0320953
2016,5,5,3.027560912,0.945651726,0.041869629
2016,5,6,25.24919542,0.727468436,0.019572793
2016,5,7,5.710642795,0.842288288,0.02987982
2016,5,8,3.426108364,0.92358385,0.040118084
2016,5,9,2.960197226,0.937635744,0.041899425
2016,5,10,2.94390996,0.945282579,0.042306891
2016,5,11,9.301634667,0.780752796,0.025463667
2016,5,12,3.581019612,0.922927864,0.039179998
2016,5,13,3.800407131,0.930933555,0.039021269
2016,5,14,4.378002382,0.921087813,0.038997346
2016,5,15,2.7203455,0.946065401,0.043434294
2016,5,16,2.407495422,0.944927224,0.045113137
2016,5,17,4.76640183,0.906177054,0.035453388
2016,5,18,2.563920461,0.938165073,0.04411401
2016,5,19,2.407495422,0.943803369,0.044463172
2016,5,20,2.278767146,0.940530428,0.046349101
2016,5,21,5.826251552,0.846115402,0.031122841
2016,5,22,6.090295896,0.821361089,0.031170301
2016,5,23,6.556459332,0.821078162,0.02996193
2016,5,24,3.786811048,0.907154021,0.03903138
2016,5,25,2.428352094,0.934720337,0.046179495
2016,5,26,2.324068735,0.957605072,0.046721552
2016,5,27,2.237137902,0.948760477,0.048149732
2016,5,28,2.178072031,0.947583941,0.048917055
2016,5,29,5.131057189,0.874004808,0.035525227
2016,5,30,2.984417878,0.938405686,0.042989004
2016,5,31,2.125930352,0.959835837,0.049750529
2016,6,1,1.934744193,0.956744947,0.050030072
2016,6,2,1.82350861,0.949949097,0.051015087
2016,6,3,2.132938642,0.95418717,0.049702666
2016,6,4,1.760938594,0.958851786,0.052766159
2016,6,5,6.10913418,0.840369615,0.033273787
2016,6,6,2.43878043,0.966126415,0.04786543
2016,6,7,2.008303208,0.980468309,0.051556075
2016,6,8,1.676054182,0.970551671,0.053131615
2016,6,9,2.125930352,0.977803017,0.049571695
2016,6,10,2.209357039,0.975083416,0.050220936
2016,6,11,2.240642047,0.988071444,0.049238924
2016,6,12,2.214935638,0.983433312,0.049955927
2016,6,13,2.121697344,0.985806692,0.050659024
2016,6,14,2.073788672,1.005725479,0.050532293
2016,6,15,3.293903976,0.980593806,0.040956472
2016,6,16,9.546364163,0.831701555,0.031391025
2016,6,17,4.298920835,0.919065238,0.036409466
2016,6,18,1.965636737,0.986407362,0.050316697
2016,6,19,1.77136693,0.990770916,0.051591132
2016,6,20,1.708796915,0.974657331,0.052737392
2016,6,21,13.25913209,0.80993854,0.028505077
2016,6,22,2.824628859,1.007727677,0.043787546
2016,6,23,12.13668432,0.833451326,0.029765694
2016,6,24,17.11144909,0.817814461,0.026551845
2016,6,25,3.293903976,0.992838278,0.042391929
2016,6,26,2.292783727,1.032360968,0.047259466
2016,6,27,2.125930352,1.020749341,0.048715716
2016,6,28,13.25773043,0.817905233,0.028185112
2016,6,29,3.786194318,0.993345922,0.039120953
2016,6,30,2.213590047,1.032833945,0.047458917
2016,7,1,2.234222453,1.047530242,0.047700905
2016,7,2,1.948648641,1.033490092,0.05066207
2016,7,3,1.875650289,1.032686676,0.051959971
2016,7,4,4.317787152,0.942206178,0.03535694
2016,7,5,9.615830336,0.857517665,0.02773381
2016,7,6,2.1505715,1.059268879,0.048871326
2016,7,7,1.906935297,1.040829905,0.051217763
2016,7,8,2.814200523,1.040705089,0.04302756
2016,7,9,2.209525238,1.059227995,0.048221734
2016,7,10,1.886078625,1.052448051,0.051999098
2016,7,11,1.854793618,1.044566504,0.051657426
2016,7,12,1.75620099,1.028390546,0.053214591
2016,7,13,1.77136693,1.048050127,0.052665459
2016,7,14,1.7871496,1.045978497,0.052411861
2016,7,15,1.687940243,1.050163434,0.054170679
2016,7,16,1.687940243,1.05517739,0.054330583
2016,7,17,1.755808526,1.05984048,0.053582169
2016,7,18,2.094645344,1.077306597,0.048493745
2016,7,19,1.745352157,1.056967535,0.054022375
2016,7,20,1.573228547,1.03899016,0.057035599
2016,7,21,1.604513555,1.031337681,0.056377803
2016,7,22,1.646226899,1.048048239,0.05446988
2016,7,23,2.741202172,1.085723125,0.043260032
2016,7,24,1.854793618,1.068379109,0.05144411
2016,7,25,1.500230196,1.050453363,0.057195865
2016,7,26,1.479373524,1.048484783,0.057760567
2016,7,27,1.500230196,1.034605047,0.056882556
2016,7,28,7.981132613,0.930694878,0.032535983
2016,7,29,17.3368357,0.920830926,0.030056724
2016,7,30,268.8514785,0.80778359,0.020480652
2016,7,31,6.430982903,0.967272558,0.035470323
2016,8,1,5.393447577,0.983879556,0.037811647
2016,8,2,2.881087646,1.034218085,0.044795026
2016,8,3,2.282355391,1.044567905,0.046509094
2016,8,4,1.854793618,1.050868309,0.051296884
2016,8,5,1.781795266,1.051736681,0.052322263
2016,8,6,1.734138892,1.03551335,0.052644064
2016,8,7,1.677511907,1.03692294,0.05331527
2016,8,8,1.635798563,1.033455758,0.054157679
2016,8,9,1.640592234,1.038389891,0.054079102
2016,8,10,1.635798563,1.019123476,0.05423381
2016,8,11,1.599159221,1.028173488,0.054415498
2016,8,12,1.599159221,1.02714475,0.05501192
2016,8,13,1.573228547,1.016329423,0.054765845
2016,8,14,2.014106072,1.04494458,0.048769813
2016,8,15,8.598338721,0.939902239,0.031973368
2016,8,16,4.780558576,0.998071894,0.039848217
2016,8,17,24.20552084,0.904529655,0.029131554
2016,8,18,6.434066551,0.969675036,0.03799009
2016,8,19,2.997621496,1.048704896,0.047791361
2016,8,20,2.037794093,1.018645798,0.049597294
2016,8,21,7.121439661,0.965302425,0.037064548
2016,8,22,2.452909143,1.044450065,0.048709877
2016,8,23,1.865221954,1.025654038,0.052337225
2016,8,24,1.743810333,0.990189262,0.054921282
2016,8,25,1.671008213,0.99649332,0.055121927
2016,8,26,2.33130129,1.018238056,0.048826149
2016,8,27,1.720066245,0.989391061,0.054802575
2016,8,28,1.48980186,0.968586187,0.057701989
2016,8,29,1.604513555,0.962041034,0.056169175
2016,8,30,1.619174899,0.969331632,0.056527476
2016,8,31,3.895103149,1.009954687,0.045360766
2016,9,1,27.04079475,0.911778079,0.029698763
2016,9,2,3.032018185,1.006517222,0.047648908
2016,9,3,1.938220305,0.97909536,0.052946384
2016,9,4,1.844365282,0.943414582,0.054636771
2016,9,5,1.67053165,0.963537823,0.05543543
2016,9,6,1.64987121,0.947803292,0.056698741
2016,9,7,1.667083571,0.933586685,0.05607992
2016,9,8,1.604513555,0.929985956,0.057418643
2016,9,9,1.500230196,0.902469586,0.058537875
2016,9,10,1.48980186,0.888777393,0.059655245
2016,9,11,1.468945188,0.895183514,0.060467076
2016,9,12,1.43766018,0.878131081,0.061089515
2016,9,13,1.401889867,0.869920435,0.061821411
2016,9,14,1.343805157,0.91397242,0.061735504
2016,9,15,1.322948485,0.864335378,0.062390772
2016,9,16,1.322948485,0.882829896,0.062317502
2016,9,17,1.339800676,0.870559809,0.062809232
2016,9,18,1.343805157,0.847994483,0.06242886
2016,9,19,2.55581568,0.924630053,0.050488502
2016,9,20,1.604513555,0.89378292,0.058022834
2016,9,21,1.464295086,0.863437645,0.061775083
2016,9,22,1.333376821,0.824419044,0.063353357
